recno,rho,T,P,u
4012,6.0E-6,7000000.0,0.6984111,174602.5
4013,7.0E-6,7000000.0,0.8148125,174602.3
4014,8.0E-6,7000000.0,0.9312139,174602.2
4015,9.0E-6,7000000.0,1.047615,174602.0
4016,1.0E-5,7000000.0,1.164016,174601.9
4017,2.0E-5,7000000.0,2.328025,174600.8
4018,3.0E-5,7000000.0,3.49203,174600.0
4019,4.0E-5,7000000.0,4.656031,174599.3
4020,5.0E-5,7000000.0,5.820027,174598.7
4021,6.0E-5,7000000.0,6.984022,174598.1
4022,7.0E-5,7000000.0,8.148014,174597.5
4023,8.0E-5,7000000.0,9.312002,174597.1
4024,9.0E-5,7000000.0,10.47599,174596.6
4025,1.0E-4,7000000.0,11.63997,174596.2
4026,2.0E-4,7000000.0,23.27972,174592.8
4027,3.0E-4,7000000.0,34.91931,174590.2
4028,4.0E-4,7000000.0,46.55879,174588.0
4029,5.0E-4,7000000.0,58.19817,174586.0
4030,6.0E-4,7000000.0,69.83745,174584.2
4031,7.0E-4,7000000.0,81.47664,174582.6
4032,8.0E-4,7000000.0,93.11574,174581.1
4033,9.0E-4,7000000.0,104.7548,174579.7
4034,0.001,7000000.0,116.3938,174578.3
4035,0.002,7000000.0,232.7804,174567.5
4036,0.003,7000000.0,349.1625,174559.2
4037,0.004,7000000.0,465.5407,174552.3
4038,0.005,7000000.0,581.9158,174546.1
4039,0.006,7000000.0,698.2881,174540.6
4040,0.007,7000000.0,814.6579,174535.5
4041,0.008,7000000.0,931.0252,174530.8
4042,0.009,7000000.0,1047.39,174526.4
4043,0.01,7000000.0,1163.753,174522.2
4044,0.02,7000000.0,2327.289,174488.6
4045,0.03,7000000.0,3490.687,174463.0
4046,0.04,7000000.0,4653.975,174441.7
4047,0.05,7000000.0,5817.172,174423.0
4048,0.06,7000000.0,6980.288,174406.1
4049,0.07,7000000.0,8143.331,174390.7
4050,0.08,7000000.0,9306.308,174376.5
4051,0.09,7000000.0,10469.22,174363.1
4052,0.1,7000000.0,11632.08,174350.6
4053,0.2,7000000.0,23258.13,174251.1
4054,0.3,7000000.0,34880.73,174177.0
4055,0.4,7000000.0,46500.76,174116.2
4056,0.5,7000000.0,58118.78,174063.8
4057,0.6,7000000.0,69735.14,174017.5
4058,0.7,7000000.0,81350.1,173975.7
4059,0.8,7000000.0,92963.92,173937.5
4060,0.9,7000000.0,104576.7,173902.3
4061,1.0,7000000.0,116188.5,173869.7
4062,1.2,7000000.0,139410.0,173810.3
4063,1.4,7000000.0,162629.3,173757.3
4064,1.6,7000000.0,185846.6,173709.6
4065,1.8,7000000.0,209062.7,173666.0
4066,2.0,7000000.0,232277.9,173625.9
4067,2.2,7000000.0,255492.6,173588.9
4068,3.0,7000000.0,348350.5,173463.8
4069,4.0,7000000.0,464436.0,173344.0
4070,5.0,7000000.0,580551.6,173251.3
4071,9.0,7000000.0,1045506.0,173034.3
4072,12.0,7000000.0,1394904.0,172964.9
4073,15.0,7000000.0,1744991.0,172943.1
4074,20.0,7000000.0,2330166.0,172977.8
4075,30.0,7000000.0,3507496.0,173213.9
4076,50.0,7000000.0,5892623.0,174038.7
4077,70.0,7000000.0,8320962.0,175109.3
4078,100.0,7000000.0,1.204874E7,176973.2
4079,150.0,7000000.0,1.849986E7,180499.0
4080,200.0,7000000.0,2.525716E7,184335.5
4081,250.0,7000000.0,3.232195E7,188341.4
4082,300.0,7000000.0,3.969107E7,192436.5
4083,350.0,7000000.0,4.736011E7,196574.8
4084,400.0,7000000.0,5.532452E7,200730.2
4085,450.0,7000000.0,6.358001E7,204887.4
4086,500.0,7000000.0,7.212259E7,209037.1
4087,600.0,7000000.0,9.005472E7,217294.0
4088,700.0,7000000.0,1.09095E8,225478.4
4089,800.0,7000000.0,1.292211E8,233583.1
4090,900.0,7000000.0,1.504276E8,241630.3
4091,1000.0,7000000.0,1.726503E8,249545.3
4092,1200.0,7000000.0,2.20072E8,265029.6
4093,1400.0,7000000.0,2.713517E8,280111.2
4094,1600.0,7000000.0,3.263585E8,294827.1
4095,1800.0,7000000.0,3.849409E8,309200.5
4096,3.0E-8,8000000.0,0.003990941,199547.8
4097,4.0E-8,8000000.0,0.005321256,199547.8
4098,5.0E-8,8000000.0,0.006651571,199547.8
4099,6.0E-8,8000000.0,0.007981884,199547.8
4100,7.0E-8,8000000.0,0.009312196,199547.8
4101,8.0E-8,8000000.0,0.01064251,199547.7
4102,9.0E-8,8000000.0,0.01197282,199547.7
4103,1.0E-7,8000000.0,0.01330313,199547.7
4104,2.0E-7,8000000.0,0.02660627,199547.6
4105,3.0E-7,8000000.0,0.0399094,199547.6
4106,4.0E-7,8000000.0,0.05321251,199547.4
4107,5.0E-7,8000000.0,0.06651564,199547.4
4108,6.0E-7,8000000.0,0.07981876,199547.4
4109,7.0E-7,8000000.0,0.09312186,199547.4
4110,8.0E-7,8000000.0,0.106425,199547.3
4111,9.0E-7,8000000.0,0.1197281,199547.2
4112,1.0E-6,8000000.0,0.1330312,199547.2
4113,2.0E-6,8000000.0,0.2660621,199546.9
4114,3.0E-6,8000000.0,0.399093,199546.6
4115,4.0E-6,8000000.0,0.5321238,199546.4
4116,5.0E-6,8000000.0,0.6651544,199546.2
4117,6.0E-6,8000000.0,0.7981849,199546.1
4118,7.0E-6,8000000.0,0.9312151,199545.9
4119,8.0E-6,8000000.0,1.064245,199545.8
4120,9.0E-6,8000000.0,1.197276,199545.6
4121,1.0E-5,8000000.0,1.330307,199545.5
4122,2.0E-5,8000000.0,2.660605,199544.5
4123,3.0E-5,8000000.0,3.990901,199543.7
4124,4.0E-5,8000000.0,5.321192,199543.0
4125,5.0E-5,8000000.0,6.651481,199542.4
4126,6.0E-5,8000000.0,7.981767,199541.9
4127,7.0E-5,8000000.0,9.31205,199541.4
4128,8.0E-5,8000000.0,10.64233,199541.0
4129,9.0E-5,8000000.0,11.97261,199540.5
4130,1.0E-4,8000000.0,13.30288,199540.2
4131,2.0E-4,8000000.0,26.60556,199536.9
4132,3.0E-4,8000000.0,39.90809,199534.5
4133,4.0E-4,8000000.0,53.2105,199532.4
4134,5.0E-4,8000000.0,66.51284,199530.5
4135,6.0E-4,8000000.0,79.81507,199528.9
4136,7.0E-4,8000000.0,93.11722,199527.4
4137,8.0E-4,8000000.0,106.4193,199526.0
4138,9.0E-4,8000000.0,119.7213,199524.7
4139,0.001,8000000.0,133.0233,199523.4
4140,0.002,8000000.0,266.0398,199513.2
4141,0.003,8000000.0,399.0522,199505.5
4142,0.004,8000000.0,532.061,199499.0
4143,0.005,8000000.0,665.0668,199493.2
4144,0.006,8000000.0,798.0699,199488.0
4145,0.007,8000000.0,931.0706,199483.3
4146,0.008,8000000.0,1064.069,199478.9
4147,0.009,8000000.0,1197.065,199474.7
4148,0.01,8000000.0,1330.06,199470.8
4149,0.02,8000000.0,2659.917,199439.4
4150,0.03,8000000.0,3989.644,199415.5
4151,0.04,8000000.0,5319.269,199395.5
4152,0.05,8000000.0,6648.809,199378.0
4153,0.06,8000000.0,7978.272,199362.2
4154,0.07,8000000.0,9307.667,199347.8
4155,0.08,8000000.0,10637.0,199334.5
4156,0.09,8000000.0,11966.27,199322.0
4157,0.1,8000000.0,13295.5,199310.2
4158,0.2,8000000.0,26585.35,199217.0
4159,0.3,8000000.0,39871.96,199147.5
4160,0.4,8000000.0,53156.16,199090.5
4161,0.5,8000000.0,66438.46,199041.4
4162,0.6,8000000.0,79719.22,198997.9
4163,0.7,8000000.0,92998.64,198958.6
4164,0.8,8000000.0,106276.9,198922.7
4165,0.9,8000000.0,119554.2,198889.6
4166,1.0,8000000.0,132830.8,198858.8
4167,1.2,8000000.0,159381.6,198802.9
4168,1.4,8000000.0,185930.3,198752.9
4169,1.6,8000000.0,212477.2,198707.9
4170,1.8,8000000.0,239022.8,198666.7
4171,2.0,8000000.0,265567.6,198628.9
4172,2.2,8000000.0,292111.8,198593.9
4173,3.0,8000000.0,398287.3,198475.3
4174,4.0,8000000.0,531017.8,198361.3
4175,5.0,8000000.0,663774.9,198272.6
4176,9.0,8000000.0,1195251.0,198062.0
4177,12.0,8000000.0,1594480.0,197991.3
4178,15.0,8000000.0,1994342.0,197965.0
4179,20.0,8000000.0,2662335.0,197988.0
4180,30.0,8000000.0,4004758.0,198190.8
4181,50.0,8000000.0,6717844.0,198932.1
4182,70.0,8000000.0,9471063.0,199908.1
4183,100.0,8000000.0,1.367982E7,201612.2
4184,150.0,8000000.0,2.091419E7,204834.9
4185,200.0,8000000.0,2.843287E7,208354.9
4186,250.0,8000000.0,3.624022E7,212055.7
4187,300.0,8000000.0,4.433585E7,215864.9
4188,350.0,8000000.0,5.27172E7,219737.0
4189,400.0,8000000.0,6.138093E7,223643.2
4190,450.0,8000000.0,7.032353E7,227565.6
4191,500.0,8000000.0,7.954159E7,231492.6
4192,600.0,8000000.0,9.879145E7,239332.5
4193,700.0,8000000.0,1.191071E8,247128.8
4194,800.0,8000000.0,1.40468E8,254867.0
4195,900.0,8000000.0,1.628561E8,262541.2
4196,1000.0,8000000.0,1.862583E8,270155.2
4197,1200.0,8000000.0,2.360309E8,285178.8
4198,1400.0,8000000.0,2.89553E8,299816.3
4199,1600.0,8000000.0,3.467247E8,314127.6
4200,1800.0,8000000.0,4.074222E8,328145.2
4201,3.0E-8,9000000.0,0.00448981,224491.2
4202,4.0E-8,9000000.0,0.005986414,224491.2
4203,5.0E-8,9000000.0,0.007483017,224491.2
4204,6.0E-8,9000000.0,0.008979617,224491.2
4205,7.0E-8,9000000.0,0.01047622,224491.2
4206,8.0E-8,9000000.0,0.01197282,224491.2
4207,9.0E-8,9000000.0,0.01346943,224491.2
4208,1.0E-7,9000000.0,0.01496604,224491.1
4209,2.0E-7,9000000.0,0.02993206,224491.0
4210,3.0E-7,9000000.0,0.04489807,224491.0
4211,4.0E-7,9000000.0,0.05986409,224490.9
4212,5.0E-7,9000000.0,0.07483011,224490.9
4213,6.0E-7,9000000.0,0.08979612,224490.8
4214,7.0E-7,9000000.0,0.1047621,224490.7
4215,8.0E-7,9000000.0,0.1197281,224490.7
4216,9.0E-7,9000000.0,0.1346942,224490.7
4217,1.0E-6,9000000.0,0.1496602,224490.6
4218,2.0E-6,9000000.0,0.29932,224490.3
4219,3.0E-6,9000000.0,0.4489799,224490.1
4220,4.0E-6,9000000.0,0.5986397,224489.8
4221,5.0E-6,9000000.0,0.7482992,224489.7
4222,6.0E-6,9000000.0,0.8979587,224489.6
4223,7.0E-6,9000000.0,1.047618,224489.4
4224,8.0E-6,9000000.0,1.197278,224489.3
4225,9.0E-6,9000000.0,1.346937,224489.1
4226,1.0E-5,9000000.0,1.496597,224489.0
4227,2.0E-5,9000000.0,2.993185,224488.0
4228,3.0E-5,9000000.0,4.489771,224487.3
4229,4.0E-5,9000000.0,5.986353,224486.7
4230,5.0E-5,9000000.0,7.482932,224486.1
4231,6.0E-5,9000000.0,8.979511,224485.7
4232,7.0E-5,9000000.0,10.47609,224485.2
4233,8.0E-5,9000000.0,11.97266,224484.8
4234,9.0E-5,9000000.0,13.46923,224484.3
4235,1.0E-4,9000000.0,14.96579,224484.0
4236,2.0E-4,9000000.0,29.93139,224480.9
4237,3.0E-4,9000000.0,44.89685,224478.7
4238,4.0E-4,9000000.0,59.8622,224476.7
4239,5.0E-4,9000000.0,74.82747,224474.9
4240,6.0E-4,9000000.0,89.79266,224473.3
4241,7.0E-4,9000000.0,104.7578,224471.9
4242,8.0E-4,9000000.0,119.7228,224470.6
4243,9.0E-4,9000000.0,134.6878,224469.4
4244,0.001,9000000.0,149.6527,224468.2
4245,0.002,9000000.0,299.299,224458.6
4246,0.003,9000000.0,448.9413,224451.3
4247,0.004,9000000.0,598.5804,224445.1
4248,0.005,9000000.0,748.2166,224439.8
4249,0.006,9000000.0,897.8502,224434.9
4250,0.007,9000000.0,1047.482,224430.4
4251,0.008,9000000.0,1197.111,224426.2
4252,0.009,9000000.0,1346.738,224422.3
4253,0.01,9000000.0,1496.363,224418.6
4254,0.02,9000000.0,2992.536,224389.0
4255,0.03,9000000.0,4488.586,224366.5
4256,0.04,9000000.0,5984.54,224347.6
4257,0.05,9000000.0,7480.413,224331.0
4258,0.06,9000000.0,8976.214,224316.2
4259,0.07,9000000.0,10471.95,224302.6
4260,0.08,9000000.0,11967.63,224290.0
4261,0.09,9000000.0,13463.25,224278.2
4262,0.1,9000000.0,14958.82,224267.1
4263,0.2,9000000.0,29912.33,224179.0
4264,0.3,9000000.0,44862.77,224113.5
4265,0.4,9000000.0,59810.92,224059.6
4266,0.5,9000000.0,74757.28,224013.2
4267,0.6,9000000.0,89702.16,223972.0
4268,0.7,9000000.0,104645.8,223934.9
4269,0.8,9000000.0,119588.4,223900.9
4270,0.9,9000000.0,134530.0,223869.6
4271,1.0,9000000.0,149470.8,223840.5
4272,1.2,9000000.0,179350.5,223787.4
4273,1.4,9000000.0,209228.1,223740.2
4274,1.6,9000000.0,239103.9,223697.4
4275,1.8,9000000.0,268978.6,223658.4
4276,2.0,9000000.0,298852.2,223622.4
4277,2.2,9000000.0,328725.4,223589.1
4278,3.0,9000000.0,448216.7,223476.2
4279,4.0,9000000.0,597590.3,223367.4
4280,5.0,9000000.0,746988.1,223282.5
4281,9.0,9000000.0,1344993.0,223078.5
4282,12.0,9000000.0,1794070.0,223007.4
4283,15.0,9000000.0,2243735.0,222978.5
4284,20.0,9000000.0,2994624.0,222993.2
4285,30.0,9000000.0,4502396.0,223170.7
4286,50.0,9000000.0,7544333.0,223845.4
4287,70.0,9000000.0,1.06239E7,224745.5
4288,100.0,9000000.0,1.531718E7,226324.0
4289,150.0,9000000.0,2.33445E7,229309.5
4290,200.0,9000000.0,3.16374E7,232572.2
4291,250.0,9000000.0,4.020177E7,236014.1
4292,300.0,9000000.0,4.90393E7,239573.6
4293,350.0,9000000.0,5.814921E7,243208.9
4294,400.0,9000000.0,6.752946E7,246891.4
4295,450.0,9000000.0,7.717741E7,250602.1
4296,500.0,9000000.0,8.709032E7,254327.8
4297,600.0,9000000.0,1.077001E8,261791.4
4298,700.0,9000000.0,1.293383E8,269238.8
4299,800.0,9000000.0,1.519862E8,276649.0
4300,900.0,9000000.0,1.756271E8,284011.6
4301,1000.0,9000000.0,2.002455E8,291321.9
4302,1200.0,9000000.0,2.523694E8,305789.3
4303,1400.0,9000000.0,3.082559E8,320045.0
4304,1600.0,9000000.0,3.676956E8,333980.1
4305,1800.0,9000000.0,4.305877E8,347644.3
4306,3.0E-8,1.0E7,0.004988678,249434.7
4307,4.0E-8,1.0E7,0.006651571,249434.6
4308,5.0E-8,1.0E7,0.008314464,249434.6
4309,6.0E-8,1.0E7,0.009977358,249434.6
4310,7.0E-8,1.0E7,0.01164025,249434.6
4311,8.0E-8,1.0E7,0.01330314,249434.6
4312,9.0E-8,1.0E7,0.01496603,249434.6
4313,1.0E-7,1.0E7,0.01662892,249434.5
4314,2.0E-7,1.0E7,0.03325785,249434.5
4315,3.0E-7,1.0E7,0.04988675,249434.3
4316,4.0E-7,1.0E7,0.06651566,249434.3
4317,5.0E-7,1.0E7,0.08314458,249434.3
4318,6.0E-7,1.0E7,0.0997735,249434.2
4319,7.0E-7,1.0E7,0.1164024,249434.1
4320,8.0E-7,1.0E7,0.1330313,249434.1
4321,9.0E-7,1.0E7,0.1496602,249434.1
4322,1.0E-6,1.0E7,0.1662891,249434.0
4323,2.0E-6,1.0E7,0.3325779,249433.8
4324,3.0E-6,1.0E7,0.4988668,249433.6
4325,4.0E-6,1.0E7,0.6651555,249433.4
4326,5.0E-6,1.0E7,0.831444,249433.2
4327,6.0E-6,1.0E7,0.9977325,249433.1
4328,7.0E-6,1.0E7,1.164021,249432.9
4329,8.0E-6,1.0E7,1.330309,249432.8
4330,9.0E-6,1.0E7,1.496598,249432.6
4331,1.0E-5,1.0E7,1.662887,249432.5
4332,2.0E-5,1.0E7,3.325765,249431.6
4333,3.0E-5,1.0E7,4.988642,249430.9
4334,4.0E-5,1.0E7,6.651514,249430.4
4335,5.0E-5,1.0E7,8.314383,249429.9
4336,6.0E-5,1.0E7,9.977251,249429.3
4337,7.0E-5,1.0E7,11.64011,249428.9
4338,8.0E-5,1.0E7,13.30297,249428.5
4339,9.0E-5,1.0E7,14.96583,249428.1
4340,1.0E-4,1.0E7,16.62869,249427.8
4341,2.0E-4,1.0E7,33.25721,249424.9
4342,3.0E-4,1.0E7,49.88559,249422.7
4343,4.0E-4,1.0E7,66.51387,249420.8
4344,5.0E-4,1.0E7,83.14207,249419.2
4345,6.0E-4,1.0E7,99.77021,249417.7
4346,7.0E-4,1.0E7,116.3983,249416.3
4347,8.0E-4,1.0E7,133.0262,249415.0
4348,9.0E-4,1.0E7,149.6541,249413.9
4349,0.001,1.0E7,166.282,249412.7
4350,0.002,1.0E7,332.558,249403.7
4351,0.003,1.0E7,498.8302,249396.8
4352,0.004,1.0E7,665.0992,249391.0
4353,0.005,1.0E7,831.3655,249385.8
4354,0.006,1.0E7,997.6292,249381.2
4355,0.007,1.0E7,1163.891,249376.9
4356,0.008,1.0E7,1330.151,249372.9
4357,0.009,1.0E7,1496.409,249369.2
4358,0.01,1.0E7,1662.665,249365.7
4359,0.02,1.0E7,3325.148,249337.6
4360,0.03,1.0E7,4987.517,249316.2
4361,0.04,1.0E7,6649.793,249298.3
4362,0.05,1.0E7,8311.992,249282.6
4363,0.06,1.0E7,9974.124,249268.5
4364,0.07,1.0E7,11636.2,249255.6
4365,0.08,1.0E7,13298.21,249243.6
4366,0.09,1.0E7,14960.18,249232.4
4367,0.1,1.0E7,16622.09,249221.9
4368,0.2,1.0E7,33239.12,249138.3
4369,0.3,1.0E7,49853.24,249076.1
4370,0.4,1.0E7,66465.2,249024.9
4371,0.5,1.0E7,83075.44,248980.7
4372,0.6,1.0E7,99684.3,248941.6
4373,0.7,1.0E7,116292.0,248906.3
4374,0.8,1.0E7,132898.6,248874.0
4375,0.9,1.0E7,149504.3,248844.1
4376,1.0,1.0E7,166109.3,248816.5
4377,1.2,1.0E7,199317.4,248766.0
4378,1.4,1.0E7,232523.4,248721.0
4379,1.6,1.0E7,265727.7,248680.2
4380,1.8,1.0E7,298930.9,248642.9
4381,2.0,1.0E7,332133.2,248608.6
4382,2.2,1.0E7,365335.0,248576.9
4383,3.0,1.0E7,498140.4,248469.0
4384,4.0,1.0E7,664155.6,248364.8
4385,5.0,1.0E7,830193.0,248283.2
4386,9.0,1.0E7,1494728.0,248085.7
4387,12.0,1.0E7,1993669.0,248015.6
4388,15.0,1.0E7,2493154.0,247984.7
4389,20.0,1.0E7,3326992.0,247993.2
4390,30.0,1.0E7,5000295.0,248151.2
4391,50.0,1.0E7,8371741.0,248771.8
4392,70.0,1.0E7,1.177869E7,249609.0
4393,100.0,1.0E7,1.695899E7,251084.8
4394,150.0,1.0E7,2.578614E7,253879.3
4395,200.0,1.0E7,3.486318E7,256931.6
4396,250.0,1.0E7,4.419633E7,260155.4
4397,300.0,1.0E7,5.378862E7,263498.5
4398,350.0,1.0E7,6.364071E7,266924.2
4399,400.0,1.0E7,7.375175E7,270406.0
4400,450.0,1.0E7,8.412006E7,273925.1
4401,500.0,1.0E7,9.474359E7,277468.0
4402,600.0,1.0E7,1.167474E8,284588.3
4403,700.0,1.0E7,1.397455E8,291717.5
4404,800.0,1.0E7,1.637213E8,298829.2
4405,900.0,1.0E7,1.886597E8,305909.1
4406,1000.0,1.0E7,2.145463E8,312949.6
4407,1200.0,1.0E7,2.691156E8,326899.5
4408,1400.0,1.0E7,3.273456E8,340676.6
4409,1600.0,1.0E7,3.891635E8,354286.6
4410,1800.0,1.0E7,4.543492E8,367627.6
